Nom,Active Turbines,Flow (m3/s),Power (MW)
La Grande-4,4,1148.1518104640045,1220.288054219699
La Grande-4,4,1155.7303702690474,1228.3224879921374
La Grande-4,4,1163.3089300740905,1236.3566558910538
La Grande-4,4,1170.8874898791332,1244.3905579164477
La Grande-4,4,1178.4660496841764,1252.4241940683194
La Grande-4,4,1186.044609489219,1260.4575643466683
La Grande-4,4,1193.6231692942622,1268.4906687514954
La Grande-4,4,1201.201729099305,1276.5235072828002
La Grande-4,4,1208.780288904348,1284.5560799405828
La Grande-4,4,1216.358848709391,1292.5883867248424
La Grande-4,4,1223.9374085144339,1300.6204276355804
La Grande-4,4,1231.5159683194768,1308.6522026727964
La Grande-4,4,1239.0945281245197,1316.6837118364895
La Grande-4,4,1246.6730879295626,1324.7149551266605
La Grande-4,4,1254.2516477346055,1332.7569330602937
La Grande-4,4,1261.8302075396487,1340.8098450425312
La Grande-4,4,1269.4087673446913,1348.8627570247686
La Grande-4,4,1276.9873271497343,1356.9156690070056
La Grande-4,4,1284.5658869547774,1364.9685809892435
La Grande-4,4,1292.1444467598203,1373.0214929714807
La Grande-4,4,1299.7230065648632,1381.0744049537182
La Grande-4,4,1307.301566369906,1389.1273169359556
La Grande-4,4,1314.8801261749493,1397.1802289181933
La Grande-4,4,1322.458685979992,1405.2331409004307
La Grande-4,4,1330.0372457850349,1413.286052882668
La Grande-4,4,1337.615805590078,1421.3389648649056
La Grande-4,4,1345.1943653951207,1429.3918768471426
La Grande-4,4,1352.7729252001639,1437.4447888293803
La Grande-4,4,1360.3514850052065,1445.4977008116175
La Grande-4,4,1367.9300448102497,1453.5506127938552
La Grande-4,4,1375.5086046152926,1461.6035247760924
La Grande-4,5,781.5389798950525,769.9189716633693
La Grande-4,5,791.0121796513563,782.8113153646509
La Grande-4,5,800.4853794076598,795.6511117887263
La Grande-4,5,809.9585791639636,808.4359819449769
La Grande-4,5,819.4317789202672,821.1636722719733
La Grande-4,5,828.9049786765709,833.8320552880983
La Grande-4,5,838.3781784328745,846.4391302654637
La Grande-4,5,847.8513781891784,858.9830239285857
La Grande-4,5,857.3245779454818,871.461991179431
La Grande-4,5,866.7977777017857,883.8744158505835
La Grande-4,5,876.2709774580892,896.2188114884493
La Grande-4,5,885.744177214393,908.493822168608
La Grande-4,5,895.2173769706965,920.6982233456295
La Grande-4,5,904.6905767270003,932.8309227399068
La Grande-4,5,914.1637764833038,944.8909612643367
La Grande-4,5,923.6369762396076,956.8775139939801
La Grande-4,5,933.110175995911,968.7898911821877
La Grande-4,5,942.5833757522149,980.6275393270851
La Grande-4,5,952.0565755085186,992.3900422927685
La Grande-4,5,961.5297752648223,1004.0771224901077
La Grande-4,5,971.0029750211258,1015.6886421226743
La Grande-4,5,980.4761747774296,1027.2246045040426
La Grande-4,5,989.9493745337331,1038.6851554535735
La Grande-4,5,999.4225742900369,1050.0705847787935
La Grande-4,5,1008.8957740463406,1061.3813278536868
La Grande-4,5,1018.3689738026443,1072.617967303662
La Grande-4,5,1027.842173558948,1083.7812348096575
La Grande-4,5,1037.3153733152517,1094.8720130459737
La Grande-4,5,1046.7885730715552,1105.891337768943
La Grande-4,5,1056.261772827859,1116.8404000767184
La Grande-4,5,1065.7349725841627,1127.7205488643767
La Grande-4,5,1075.2081723404663,1138.5332935034382
La Grande-4,5,1084.68137209677,1149.2803067811826
La Grande-4,5,1094.1545718530735,1159.963428143165
La Grande-4,5,1103.6277716093773,1170.5846672928653
La Grande-4,5,1113.1009713656808,1181.1462082162932
La Grande-4,5,1122.5741711219846,1191.650413718151
La Grande-4,5,1132.0473708782881,1202.0998305819155
La Grande-4,5,1141.5205706345919,1212.4971955024696
La Grande-4,5,1150.9937703908954,1222.8454419921277
La Grande-4,5,1160.4669701471992,1233.1477085385532
La Grande-4,5,1169.940169903503,1243.4073484124658
La Grande-4,5,1179.4133696598067,1253.627941714728
La Grande-4,5,1188.8865694161102,1263.8133105762595
La Grande-4,5,1198.359769172414,1273.9675390081545
La Grande-4,5,1207.8329689287175,1284.0950000444996
La Grande-4,5,1217.3061686850212,1294.2003953396645
La Grande-4,5,1226.779368441325,1304.2888189484393
La Grande-4,5,1236.2525681976288,1314.365879926349
La Grande-4,5,1245.7257679539323,1324.4294316640623
La Grande-4,5,1255.198967710236,1334.4791207176675
La Grande-4,5,1264.6721674665396,1344.5284774293705
La Grande-4,5,1274.1453672228433,1354.5775017991696
La Grande-4,5,1283.618566979147,1364.6261938270666
La Grande-4,5,1293.0917667354506,1374.67455351306
La Grande-4,5,1302.5649664917544,1384.722580857151
La Grande-4,5,1312.038166248058,1394.770275859339
La Grande-4,5,1321.5113660043617,1404.8176385196248
La Grande-4,5,1330.9845657606652,1414.8646688380068
La Grande-4,5,1340.457765516969,1424.9113668144857
La Grande-4,5,1349.9309652732727,1434.9577324490626
La Grande-4,5,1359.4041650295762,1445.003765741736
La Grande-4,5,1368.8773647858798,1455.0494666925072
La Grande-4,5,1378.3505645421835,1465.0948353013755
La Grande-4,5,1387.8237642984873,1475.1398715683408
La Grande-4,5,1397.296964054791,1485.184575493403
La Grande-4,5,1406.7701638110948,1495.2289470765625
La Grande-4,5,1416.2433635673983,1505.2729863178192
La Grande-4,5,1425.7165633237018,1515.3166932171728
La Grande-4,5,1435.1897630800056,1525.3600677746235
La Grande-4,5,1444.6629628363094,1535.4031099901717
La Grande-4,5,1454.1361625926131,1545.4458198638172
La Grande-4,5,1463.6093623489164,1555.4881973955596
La Grande-4,5,1473.0825621052204,1565.5302425853993
La Grande-4,5,1482.555761861524,1575.5719554333355
La Grande-4,5,1492.0289616178277,1585.613335939369
La Grande-4,5,1501.5021613741314,1595.6543841035002
La Grande-4,5,1510.975361130435,1605.6950999257285
La Grande-4,5,1520.4485608867387,1615.7354834060532
La Grande-4,5,1529.9217606430423,1625.7755345444757
La Grande-4,5,1539.394960399346,1635.8152533409955
La Grande-4,5,1548.8681601556495,1645.8546397956115
La Grande-4,5,1558.3413599119533,1655.8936939083253
La Grande-4,5,1567.8145596682568,1665.9461663253674
La Grande-4,5,1577.2877594245608,1676.012306303164
La Grande-4,5,1586.7609591808641,1686.0784462809606
La Grande-4,5,1596.2341589371679,1696.1445862587568
La Grande-4,5,1605.7073586934716,1706.2107262365544
La Grande-4,5,1615.1805584497754,1716.276866214351
La Grande-4,5,1624.6537582060791,1726.3430061921476
La Grande-4,5,1634.1269579623824,1736.4091461699445
La Grande-4,5,1643.6001577186867,1746.4752861477416
La Grande-4,5,1653.07335747499,1756.5414261255385
La Grande-4,5,1662.5465572312937,1766.6075661033349
La Grande-4,5,1672.0197569875975,1776.6737060811322
La Grande-4,5,1681.4929567439008,1786.7398460589282
La Grande-4,5,1690.9661565002048,1796.8059860367252
La Grande-4,5,1700.4393562565083,1806.8721260145219
La Grande-4,5,1709.912556012812,1816.938265992319
La Grande-4,5,1719.3857557691158,1827.0044059701156
La Grande-4,6,937.846775874063,923.9027659960431
La Grande-4,6,949.2146155816276,939.3735784375812
La Grande-4,6,960.5824552891918,954.7813341464714
La Grande-4,6,971.9502949967564,970.1231783339723
La Grande-4,6,983.3181347043208,985.3964067263678
La Grande-4,6,994.6859744118851,1000.5984663457181
La Grande-4,6,1006.0538141194495,1015.7269563185565
La Grande-4,6,1017.421653827014,1030.7796287143028
La Grande-4,6,1028.7894935345782,1045.7543894153173
La Grande-4,6,1040.1573332421426,1060.6492990207005
La Grande-4,6,1051.5251729497072,1075.462573786139
La Grande-4,6,1062.8930126572714,1090.1925866023298
La Grande-4,6,1074.260852364836,1104.8378680147553
La Grande-4,6,1085.6286920724003,1119.3971072878883
La Grande-4,6,1096.9965317799647,1133.8691535172038
La Grande-4,6,1108.364371487529,1148.253016792776
La Grande-4,6,1119.7322111950934,1162.5478694186252
La Grande-4,6,1131.1000509026578,1176.7530471925018
La Grande-4,6,1142.4678906102222,1190.8680507513222
La Grande-4,6,1153.8357303177868,1204.8925469881292
La Grande-4,6,1165.203570025351,1218.8263705472089
La Grande-4,6,1176.5714097329155,1232.669525404851
La Grande-4,6,1187.9392494404797,1246.4221865442883
La Grande-4,6,1199.3070891480443,1260.0847017345525
La Grande-4,6,1210.6749288556089,1273.6575934244242
La Grande-4,6,1222.0427685631732,1287.1415607643946
La Grande-4,6,1233.4106082707376,1300.5374817715892
La Grande-4,6,1244.778447978302,1313.8464156551688
La Grande-4,6,1256.1462876858664,1327.0696053227316
La Grande-4,6,1267.5141273934307,1340.2084800920622
La Grande-4,6,1278.881967100995,1353.2646586372518
La Grande-4,6,1290.2498068085595,1366.239952204126
La Grande-4,6,1301.6176465161238,1379.1363681374191
La Grande-4,6,1312.9854862236884,1391.9561137717978
La Grande-4,6,1324.3533259312526,1404.7016007514383
La Grande-4,6,1335.7211656388172,1417.375449859552
La Grande-4,6,1347.0890053463816,1429.9804964617813
La Grande-4,6,1358.456845053946,1442.5197966982985
La Grande-4,6,1369.8246847615103,1454.9966346029635
La Grande-4,6,1381.1925244690747,1467.4145303905532
La Grande-4,6,1392.560364176639,1479.7772502462637
La Grande-4,6,1403.9282038842034,1492.0888180949587
La Grande-4,6,1415.296043591768,1504.3535300576737
La Grande-4,6,1426.6638832993322,1516.5759726915112
La Grande-4,6,1438.0317230068968,1528.7610468097855
La Grande-4,6,1449.399562714461,1540.9140000533994
La Grande-4,6,1460.7674024220255,1553.0404744075975
La Grande-4,6,1472.13524212959,1565.1465827381273
La Grande-4,6,1483.5030818371545,1577.239055911619
La Grande-4,6,1494.8709215447188,1589.315317996875
La Grande-4,6,1506.2387612522832,1601.374944861201
La Grande-4,6,1517.6066009598476,1613.4341729152445
La Grande-4,6,1528.974440667412,1625.4930021590033
La Grande-4,6,1540.3422803749763,1637.5514325924798
La Grande-4,6,1551.710120082541,1649.6094642156716
La Grande-4,6,1563.077959790105,1661.6670970285809
La Grande-4,6,1574.4457994976697,1673.724331031207
La Grande-4,6,1585.8136392052338,1685.7811662235495
La Grande-4,6,1597.1814789127984,1697.8376026056078
La Grande-4,6,1608.5493186203626,1709.893640177383
La Grande-4,6,1619.9171583279274,1721.9492789388753
La Grande-4,6,1631.2849980354913,1734.0045188900835
La Grande-4,6,1642.652837743056,1746.0593600310087
La Grande-4,6,1654.02067745062,1758.1138023616504
La Grande-4,6,1665.3885171581849,1770.1678458820088
La Grande-4,6,1676.7563568657492,1782.2214905920835
La Grande-4,6,1688.1241965733136,1794.2747364918753
La Grande-4,6,1699.492036280878,1806.327583581383
La Grande-4,6,1710.8598759884424,1818.3800318606075
La Grande-4,6,1722.2277156960067,1830.4320813295485
La Grande-4,6,1733.595555403571,1842.483731988206
La Grande-4,6,1744.963395111136,1854.5349838365807
La Grande-4,6,1756.3312348186998,1866.5858368746717
La Grande-4,6,1767.6990745262647,1878.6362911024792
La Grande-4,6,1779.0669142338286,1890.6863465200024
La Grande-4,6,1790.4347539413934,1902.736003127243
La Grande-4,6,1801.8025936489576,1914.7852609242004
La Grande-4,6,1813.1704333565222,1926.8341199108745
La Grande-4,6,1824.5382730640863,1938.8825800872637
La Grande-4,6,1835.906112771651,1950.930641453371
La Grande-4,6,1847.273952479215,1962.9783040091945
La Grande-4,6,1858.6417921867796,1975.025567754734
La Grande-4,6,1870.0096318943438,1987.0724326899906
La Grande-4,6,1881.3774716019084,1999.1353995904406
La Grande-4,6,1892.745311309473,2011.2147675637966
La Grande-4,6,1904.1131510170371,2023.2941355371527
La Grande-4,6,1915.4809907246013,2035.3735035105085
La Grande-4,6,1926.848830432166,2047.4528714838652
La Grande-4,6,1938.2166701397305,2059.5322394572213
La Grande-4,6,1949.5845098472948,2071.6116074305774
La Grande-4,6,1960.9523495548588,2083.6909754039334
La Grande-4,6,1972.3201892624238,2095.77034337729
La Grande-4,6,1983.688028969988,2107.849711350646
La Grande-4,6,1995.0558686775523,2119.929079324002
La Grande-4,6,2006.4237083851172,2132.0084472973585
La Grande-4,6,2017.791548092681,2144.087815270714
La Grande-4,6,2029.159387800246,2156.16718324407
La Grande-4,6,2040.5272275078098,2168.2465512174267
La Grande-4,6,2051.8950672153746,2180.3259191907828
La Grande-4,6,2063.262906922939,2192.405287164139
La Grande-4,7,1094.1545718530735,1077.8865603287172
La Grande-4,7,1107.4170515118988,1095.9358415105112
La Grande-4,7,1120.6795311707237,1113.9115565042168
La Grande-4,7,1133.942010829549,1131.810374722968
La Grande-4,7,1147.2044904883742,1149.6291411807626
La Grande-4,7,1160.4669701471992,1167.3648774033377
La Grande-4,7,1173.7294498060244,1185.0147823716493
La Grande-4,7,1186.9919294648496,1202.5762335000202
La Grande-4,7,1200.2544091236746,1220.0467876512037
La Grande-4,7,1213.5168887824998,1237.4241821908172
La Grande-4,7,1226.779368441325,1254.706336083829
La Grande-4,7,1240.04184810015,1271.8913510360512
La Grande-4,7,1253.3043277589752,1288.9775126838813
La Grande-4,7,1266.5668074178004,1305.9632918358698
La Grande-4,7,1279.8292870766254,1322.8473457700713
La Grande-4,7,1293.0917667354506,1339.6285195915723
La Grande-4,7,1306.3542463942756,1356.3058476550627
La Grande-4,7,1319.6167260531008,1372.878555057919
La Grande-4,7,1332.879205711926,1389.3460592098759
La Grande-4,7,1346.1416853707512,1405.7079714861507
La Grande-4,7,1359.4041650295762,1421.9640989717439
La Grande-4,7,1372.6666446884014,1438.1144463056596
La Grande-4,7,1385.9291243472264,1454.159217635003
La Grande-4,7,1399.1916040060516,1470.0988186903112
La Grande-4,7,1412.4540836648769,1485.9338589951617
La Grande-4,7,1425.716563323702,1501.665154225127
La Grande-4,7,1438.979042982527,1517.2937287335208
La Grande-4,7,1452.2415226413523,1532.8208182643634
La Grande-4,7,1465.5040023001773,1548.2478728765202
La Grande-4,7,1478.7664819590025,1563.576560107406
La Grande-4,7,1492.0289616178277,1578.8087684101272
La Grande-4,7,1505.2914412766527,1593.9466109048137
La Grande-4,7,1518.553920935478,1608.9924294936557
La Grande-4,7,1531.816400594303,1623.948799400431
La Grande-4,7,1545.078880253128,1638.8185342100114
La Grande-4,7,1558.3413599119533,1653.6046915028105
La Grande-4,7,1571.6038395707785,1668.3105792054112
La Grande-4,7,1584.8663192296035,1682.9397628146814
La Grande-4,7,1598.1287988884287,1697.4960737034573
La Grande-4,7,1611.3912785472537,1711.9836187889787
La Grande-4,7,1624.653758206079,1726.4067919539743
La Grande-4,7,1637.9162378649041,1740.7702877774518
La Grande-4,7,1651.1787175237293,1755.079118400619
La Grande-4,7,1664.4411971825543,1769.3386348067631
La Grande-4,7,1677.7036768413795,1783.5545546114163
La Grande-4,7,1690.9661565002045,1797.7330000622994
La Grande-4,7,1704.2286361590297,1811.8805534755304
La Grande-4,7,1717.491115817855,1826.0043465278154
La Grande-4,7,1730.7535954766802,1840.112231896889
La Grande-4,7,1744.0160751355052,1854.2012043296875
La Grande-4,7,1757.2785547943304,1868.2707690047341
La Grande-4,7,1770.5410344531554,1882.3398684011186
La Grande-4,7,1783.8035141119806,1896.4085025188372
La Grande-4,7,1797.0659937708058,1910.4766713578929
La Grande-4,7,1810.328473429631,1924.5443749182837
La Grande-4,7,1823.590953088456,1938.611613200011
La Grande-4,7,1836.8534327472812,1952.6783862030748
La Grande-4,7,1850.1159124061062,1966.7446939274744
La Grande-4,7,1863.3783920649314,1980.8105363732093
La Grande-4,7,1876.6408717237564,1994.8759135402802
La Grande-4,7,1889.903351382582,2008.940825428688
La Grande-4,7,1903.1658310414066,2023.0052720384308
La Grande-4,7,1916.4283107002318,2037.06925336951
La Grande-4,7,1929.6907903590568,2051.1327694219253
La Grande-4,7,1942.9532700178825,2065.195820195677
La Grande-4,7,1956.2157496767074,2079.258405690764
La Grande-4,7,1969.4782293355324,2093.320525907188
La Grande-4,7,1982.7407089943576,2107.3821808449466
La Grande-4,7,1996.0031886531829,2121.443370504042
La Grande-4,7,2009.2656683120078,2135.5040948844735
La Grande-4,7,2022.5281479708328,2149.5643539862403
La Grande-4,7,2035.7906276296585,2163.6241478093443
La Grande-4,7,2049.0531072884833,2177.6834763537836
La Grande-4,7,2062.3155869473085,2191.7423396195586
La Grande-4,7,2075.5780666061332,2205.80073760667
La Grande-4,7,2088.840546264959,2219.8586703151173
La Grande-4,7,2102.103025923784,2233.9161377449004
La Grande-4,7,2115.365505582609,2247.97313989602
La Grande-4,7,2128.627985241434,2262.0296767684745
La Grande-4,7,2141.8904649002593,2276.085748362266
La Grande-4,7,2155.1529445590845,2290.141354677394
La Grande-4,7,2168.4154242179093,2304.1964957138566
La Grande-4,7,2181.6779038767345,2318.2511714716557
La Grande-4,7,2194.9403835355597,2332.324632855514
La Grande-4,7,2208.202863194385,2346.4172288244295
La Grande-4,7,2221.4653428532097,2360.5098247933447
La Grande-4,7,2234.727822512035,2374.60242076226
La Grande-4,7,2247.9903021708606,2388.695016731176
La Grande-4,7,2261.252781829686,2402.787612700092
La Grande-4,7,2274.5152614885105,2416.8802086690066
La Grande-4,7,2287.7777411473353,2430.972804637922
La Grande-4,7,2301.0402208061614,2445.0654006068385
La Grande-4,7,2314.3027004649857,2459.1579965757537
La Grande-4,7,2327.565180123811,2473.250592544669
La Grande-4,7,2340.8276597826366,2487.343188513585
La Grande-4,7,2354.0901394414614,2501.4357844824995
La Grande-4,7,2367.3526191002866,2515.528380451415
La Grande-4,7,2380.6150987591113,2529.620976420331
La Grande-4,7,2393.877578417937,2543.7135723892466
La Grande-4,7,2407.140058076762,2557.8061683581623
La Grande-4,8,1250.462367832084,1231.8703546613908
La Grande-4,8,1265.61948744217,1252.4981045834415
La Grande-4,8,1280.7766070522557,1273.041778861962
La Grande-4,8,1295.9337266623418,1293.4975711119632
La Grande-4,8,1311.0908462724276,1313.861875635157
La Grande-4,8,1326.2479658825134,1334.1312884609574
La Grande-4,8,1341.4050854925993,1354.302608424742
La Grande-4,8,1356.5622051026853,1374.3728382857373
La Grande-4,8,1371.719324712771,1394.3391858870898
La Grande-4,8,1386.876444322857,1414.1990653609337
La Grande-4,8,1402.0335639329428,1433.950098381519
La Grande-4,8,1417.1906835430286,1453.5901154697729
La Grande-4,8,1432.3478031531145,1473.117157353007
La Grande-4,8,1447.5049227632005,1492.5294763838508
La Grande-4,8,1462.662042373286,1511.8255380229386
La Grande-4,8,1477.8191619833722,1531.0040223903682
La Grande-4,8,1492.9762815934578,1550.0638258915003
La Grande-4,8,1508.1334012035438,1569.0040629233358
La Grande-4,8,1523.2905208136297,1587.8240676684295
La Grande-4,8,1538.4476404237157,1606.5233959841723
La Grande-4,8,1553.6047600338013,1625.1018273962786
La Grande-4,8,1568.7618796438874,1643.559367206468
La Grande-4,8,1583.918999253973,1661.8962487257177
La Grande-4,8,1599.076118864059,1680.11293564607
La Grande-4,8,1614.233238474145,1698.2101245658992
La Grande-4,8,1629.390358084231,1716.1887476858594
La Grande-4,8,1644.5474776943167,1734.049975695452
La Grande-4,8,1659.7045973044026,1751.7952208735583
La Grande-4,8,1674.8617169144884,1769.4261404303088
La Grande-4,8,1690.0188365245742,1786.9446401227497
La Grande-4,8,1705.1759561346603,1804.3528781830025
La Grande-4,8,1720.3330757447459,1821.6532696055012
La Grande-4,8,1735.490195354832,1838.8484908498922
La Grande-4,8,1750.6473149649178,1855.9414850290639
La Grande-4,8,1765.8044345750036,1872.9354676685844
La Grande-4,8,1780.9615541850894,1889.833933146069
La Grande-4,8,1796.1186737951755,1906.6406619490415
La Grande-4,8,1811.275793405261,1923.3597289310646
La Grande-4,8,1826.4329130153471,1939.9955128039512
La Grande-4,8,1841.5900326254327,1956.5527071874044
La Grande-4,8,1856.7471522355188,1973.036333661685
La Grande-4,8,1871.9042718456046,1989.4517574599452
La Grande-4,8,1887.0613914556907,2005.8047067435648
La Grande-4,8,1902.2185110657763,2022.101296922015
La Grande-4,8,1917.3756306758623,2038.3480624130473
La Grande-4,8,1932.532750285948,2054.5520000711995
La Grande-4,8,1947.689869896034,2070.720632543463
La Grande-4,8,1962.84698950612,2086.8621103175033
La Grande-4,8,1978.0041091162059,2102.9854078821586
La Grande-4,8,1993.1612287262917,2119.0870906625
La Grande-4,8,2008.3183483363775,2135.166593148268
La Grande-4,8,2023.4754679464634,2151.245563886993
La Grande-4,8,2038.6325875565492,2167.324002878671
La Grande-4,8,2053.7897071666353,2183.401910123306
La Grande-4,8,2068.946826776721,2199.4792856208956
La Grande-4,8,2084.103946386807,2215.5561293714413
La Grande-4,8,2099.2610659968927,2231.6324413749426
La Grande-4,8,2114.4181856069786,2247.7082216313993
La Grande-4,8,2129.5753052170644,2263.7834701408106
La Grande-4,8,2144.73242482715,2279.8581869031773
La Grande-4,8,2159.8895444372365,2295.9323719185004
La Grande-4,8,2175.046664047322,2312.006025186778
La Grande-4,8,2190.2037836574077,2328.0791467080116
La Grande-4,8,2205.3609032674935,2344.1517364822007
La Grande-4,8,2220.51802287758,2360.223794509345
La Grande-4,8,2235.6751424876657,2376.2953207894448
La Grande-4,8,2250.8322620977515,2392.3663153225
La Grande-4,8,2265.9893817078373,2408.4367781085107
La Grande-4,8,2281.146501317923,2424.5067091474766
La Grande-4,8,2296.303620928009,2440.576108439398
La Grande-4,8,2311.460740538095,2456.644975984275
La Grande-4,8,2326.617860148181,2472.7133117821077
La Grande-4,8,2341.7749797582665,2488.7811158328955
La Grande-4,8,2356.9320993683527,2504.8483881366387
La Grande-4,8,2372.089218978438,2520.9151286933366
La Grande-4,8,2387.2463385885244,2536.9813375029908
La Grande-4,8,2402.40345819861,2553.0470145656004
La Grande-4,8,2417.560577808696,2569.1121598811656
La Grande-4,8,2432.717697418782,2585.176773449685
La Grande-4,8,2447.8748170288677,2601.240855271161
La Grande-4,8,2463.0319366389535,2617.304405345593
La Grande-4,8,2478.1890562490394,2633.367423672979
La Grande-4,8,2493.346175859125,2649.429910253321
La Grande-4,8,2508.503295469211,2665.5138661205874
La Grande-4,8,2523.6604150792973,2681.6196900850623
La Grande-4,8,2538.8175346893827,2697.725514049537
La Grande-4,8,2553.9746542994685,2713.831338014011
La Grande-4,8,2569.131773909555,2729.937161978487
La Grande-4,8,2584.2888935196406,2746.0429859429614
La Grande-4,8,2599.4460131297265,2762.1488099074363
La Grande-4,8,2614.603132739812,2778.254633871911
La Grande-4,8,2629.7602523498986,2794.3604578363866
La Grande-4,8,2644.917371959984,2810.4662818008615
La Grande-4,8,2660.0744915700698,2826.572105765336
La Grande-4,8,2675.231611180156,2842.6779297298112
La Grande-4,8,2690.3887307902414,2858.783753694285
La Grande-4,8,2705.5458504003277,2874.8895776587606
La Grande-4,8,2720.702970010413,2890.995401623235
La Grande-4,8,2735.8600896204994,2907.1012255877104
La Grande-4,8,2751.017209230585,2923.207049552185
La Grande-4,9,1406.7701638110946,1385.8541489940646
La Grande-4,9,1423.8219233724415,1409.0603676563717
La Grande-4,9,1440.8736829337877,1432.1720012197072
La Grande-4,9,1457.9254424951346,1455.1847675009585
La Grande-4,9,1474.977202056481,1478.0946100895517
La Grande-4,9,1492.0289616178277,1500.897699518577
La Grande-4,9,1509.0807211791741,1523.5904344778348
La Grande-4,9,1526.132480740521,1546.1694430714542
La Grande-4,9,1543.1842403018672,1568.6315841229757
La Grande-4,9,1560.2359998632141,1590.9739485310504
La Grande-4,9,1577.2877594245606,1613.1938606792087
La Grande-4,9,1594.3395189859073,1635.2888799034945
La Grande-4,9,1611.3912785472537,1657.256802022133
La Grande-4,9,1628.4430381086006,1679.095660931832
La Grande-4,9,1645.4947976699468,1700.803730275806
La Grande-4,9,1662.5465572312937,1722.379525189164
La Grande-4,9,1679.59831679264,1743.8218041279379
La Grande-4,9,1696.6500763539868,1765.129570788753
La Grande-4,9,1713.7018359153333,1786.3020761269834
La Grande-4,9,1730.7535954766802,1807.338820482194
La Grande-4,9,1747.8053550380264,1828.2395558208136
La Grande-4,9,1764.8571145993733,1849.0042881072764
La Grande-4,9,1781.9088741607195,1869.6332798164324
La Grande-4,9,1798.9606337220664,1890.1270526018286
La Grande-4,9,1816.0123932834133,1910.4863901366366
La Grande-4,9,1833.0641528447597,1930.7123411465918
La Grande-4,9,1850.1159124061064,1950.8062226573836
La Grande-4,9,1867.1676719674529,1970.769623482753
La Grande-4,9,1884.2194315287995,1990.6044079840974
La Grande-4,9,1901.271191090146,2010.3127201380933
La Grande-4,9,1918.3229506514929,2029.896987955878
La Grande-4,9,1935.374710212839,2049.359928306189
La Grande-4,9,1952.426469774186,2068.7045522061285
La Grande-4,9,1969.4782293355324,2087.934170657697
La Grande-4,9,1986.529988896879,2107.0524011271573
La Grande-4,9,2003.5817484582255,2126.0631747893276
La Grande-4,9,2020.6335080195724,2144.9707446926714
La Grande-4,9,2037.6852675809187,2163.779695047448
La Grande-4,9,2054.7370271422656,2182.494951904445
La Grande-4,9,2071.788786703612,2201.1217955858297
La Grande-4,9,2088.8405462649584,2219.6658753693955
La Grande-4,9,2105.8923058263053,2238.1332271424385
La Grande-4,9,2122.944065387652,2256.5302950865107
La Grande-4,9,2139.9958249489982,2274.863959037267
La Grande-4,9,2157.047584510345,2293.1415702146783
La Grande-4,9,2174.0993440716916,2311.3710000800993
La Grande-4,9,2191.1511036330385,2329.560711611396
La Grande-4,9,2208.202863194385,2347.7198741071907
La Grande-4,9,2225.254622755732,2365.8585838674285
La Grande-4,9,2242.3063823170783,2383.972976995313
La Grande-4,9,2259.3581418784247,2402.0624172918015
La Grande-4,9,2276.409901439771,2420.1512593728667
La Grande-4,9,2293.461661001118,2438.2395032385048
La Grande-4,9,2310.5134205624645,2456.32714888872
La Grande-4,9,2327.5651801238114,2474.4141963235074
La Grande-4,9,2344.616939685158,2492.5006455428716
La Grande-4,9,2361.6686992465043,2510.5864965468104
La Grande-4,9,2378.7204588078507,2528.6717493353244
La Grande-4,9,2395.7722183691976,2546.756403908412
La Grande-4,9,2412.823977930544,2564.840460266075
La Grande-4,9,2429.875737491891,2582.923918408313
La Grande-4,9,2446.927497053237,2601.006778335125
La Grande-4,9,2463.979256614584,2619.089040046513
La Grande-4,9,2481.0310161759303,2637.1707035424756
La Grande-4,9,2498.082775737277,2655.251768823013
La Grande-4,9,2515.1345352986236,2673.3322358881255
La Grande-4,9,2532.1862948599705,2691.4121047378126
La Grande-4,9,2549.238054421317,2709.4913753720743
La Grande-4,9,2566.2898139826634,2727.570047790911
La Grande-4,9,2583.3415735440103,2745.6481219943225
La Grande-4,9,2600.3933331053568,2763.7255979823094
La Grande-4,9,2617.4450926667037,2781.802475754871
La Grande-4,9,2634.4968522280496,2799.8787553120073
La Grande-4,9,2651.548611789397,2817.954436653719
La Grande-4,9,2668.600371350743,2836.0295197800033
La Grande-4,9,2685.65213091209,2854.1040046908647
La Grande-4,9,2702.7038904734363,2872.177891386301
La Grande-4,9,2719.7556500347832,2890.2511798663118
La Grande-4,9,2736.8074095961297,2908.3238701308956
La Grande-4,9,2753.859169157476,2926.3959621800564
La Grande-4,9,2770.9109287188226,2944.467456013792
La Grande-4,9,2787.9626882801695,2962.538351632101
La Grande-4,9,2805.014447841516,2980.608649034986
La Grande-4,9,2822.0662074028623,2998.703099385661
La Grande-4,9,2839.1179669642097,3016.8221513456947
La Grande-4,9,2856.1697265255557,3034.9412033057292
La Grande-4,9,2873.221486086902,3053.0602552657624
La Grande-4,9,2890.273245648249,3071.179307225798
La Grande-4,9,2907.3250052095955,3089.2983591858315
La Grande-4,9,2924.3767647709424,3107.417411145866
La Grande-4,9,2941.4285243322884,3125.5364631059
La Grande-4,9,2958.4802838936357,3143.655515065935
La Grande-4,9,2975.532043454982,3161.774567025969
La Grande-4,9,2992.5838030163286,3179.893618986003
La Grande-4,9,3009.6355625776755,3198.012670946038
La Grande-4,9,3026.6873221390215,3216.1317229060705
La Grande-4,9,3043.739081700369,3234.2507748661055
La Grande-4,9,3060.790841261715,3252.369826826139
La Grande-4,9,3077.8426008230617,3270.488878786174
