x,y,TEMP_FLAG,VISIBILITY_FLAG,LOCAL_DATE,LOCAL_HOUR,DEW_POINT_TEMP_FLAG,PROVINCE_CODE,PRECIP_AMOUNT_FLAG,STATION_NAME,WIND_DIRECTION,STATION_PRESSURE_FLAG,WEATHER_FRE_DESC,WIND_SPEED_FLAG,HUMIDEX,WIND_DIRECTION_FLAG,VISIBILITY,UTC_YEAR,LOCAL_DAY,UTC_MONTH,HUMIDEX_FLAG,UTC_DAY,UTC_DATE,STATION_PRESSURE,WEATHER_ENG_DESC,WINDCHILL_FLAG,DEW_POINT_TEMP,CLIMATE_IDENTIFIER,TEMP,LOCAL_YEAR,WINDCHILL,RELATIVE_HUMIDITY_FLAG,ID,WIND_SPEED,RELATIVE_HUMIDITY,PRECIP_AMOUNT,LOCAL_MONTH
-71.6913888888889,45.43861111111111,,,2024-09-15 14:00:00,14,,QC,,SHERBROOKE,,,ND,,29,M,16.1,2024,15,9,,15,2024-09-15T19:00:00,99.81,NA,,14.1,7028123,25.9,2024,,,7028123.2024.9.15.14,4,48,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 15:00:00,15,,QC,,SHERBROOKE,25,,ND,,30,,16.1,2024,15,9,,15,2024-09-15T20:00:00,99.77,NA,,14.4,7028123,25.9,2024,,,7028123.2024.9.15.15,5,49,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 16:00:00,16,,QC,,SHERBROOKE,,,ND,,29,M,16.1,2024,15,9,,15,2024-09-15T21:00:00,99.75,NA,,14.3,7028123,25.7,2024,,,7028123.2024.9.15.16,4,49,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 17:00:00,17,,QC,,SHERBROOKE,0,,ND,,28,,16.1,2024,15,9,,15,2024-09-15T22:00:00,99.75,NA,,16.6,7028123,22.9,2024,,,7028123.2024.9.15.17,0,67,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 18:00:00,18,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,15,9,,15,2024-09-15T23:00:00,99.75,NA,,16.6,7028123,19.3,2024,,,7028123.2024.9.15.18,0,84,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 19:00:00,19,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,15,9,,16,2024-09-16T00:00:00,99.74,NA,,15.4,7028123,17.5,2024,,,7028123.2024.9.15.19,0,87,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 20:00:00,20,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,15,9,,16,2024-09-16T01:00:00,99.76,NA,,15.8,7028123,16.6,2024,,,7028123.2024.9.15.20,0,95,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 21:00:00,21,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,15,9,,16,2024-09-16T02:00:00,99.76,NA,,14.2,7028123,14.8,2024,,,7028123.2024.9.15.21,0,96,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 22:00:00,22,,QC,,SHERBROOKE,8,,ND,,,,16.1,2024,15,9,,16,2024-09-16T03:00:00,99.75,NA,,13.1,7028123,13.6,2024,,,7028123.2024.9.15.22,5,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-15 23:00:00,23,,QC,,SHERBROOKE,11,,ND,,,,11.3,2024,15,9,,16,2024-09-16T04:00:00,99.76,NA,,12.9,7028123,13.2,2024,,,7028123.2024.9.15.23,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 00:00:00,0,,QC,,SHERBROOKE,0,,Brouillard,,,,6.4,2024,16,9,,16,2024-09-16T05:00:00,99.75,Fog,,11.6,7028123,11.9,2024,,,7028123.2024.9.16.0,0,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 01:00:00,1,,QC,,SHERBROOKE,10,,Brouillard,,,,6.4,2024,16,9,,16,2024-09-16T06:00:00,99.75,Fog,,11.8,7028123,12.1,2024,,,7028123.2024.9.16.1,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 02:00:00,2,,QC,,SHERBROOKE,11,,ND,,,,16.1,2024,16,9,,16,2024-09-16T07:00:00,99.72,NA,,10.7,7028123,11.1,2024,,,7028123.2024.9.16.2,5,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 03:00:00,3,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,16,9,,16,2024-09-16T08:00:00,99.73,NA,,10.5,7028123,10.8,2024,,,7028123.2024.9.16.3,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 04:00:00,4,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,16,9,,16,2024-09-16T09:00:00,99.76,NA,,10.1,7028123,10.4,2024,,,7028123.2024.9.16.4,0,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 05:00:00,5,,QC,,SHERBROOKE,0,,ND,,,,11.3,2024,16,9,,16,2024-09-16T10:00:00,99.8,NA,,9.3,7028123,9.7,2024,,,7028123.2024.9.16.5,0,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 06:00:00,6,,QC,,SHERBROOKE,10,,ND,,,,16.1,2024,16,9,,16,2024-09-16T11:00:00,99.85,NA,,9.7,7028123,10.1,2024,,,7028123.2024.9.16.6,4,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 07:00:00,7,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,16,9,,16,2024-09-16T12:00:00,99.85,NA,,11.8,7028123,12.9,2024,,,7028123.2024.9.16.7,0,93,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 08:00:00,8,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,16,9,,16,2024-09-16T13:00:00,99.87,NA,,13.2,7028123,16.4,2024,,,7028123.2024.9.16.8,4,81,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 09:00:00,9,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,16,9,,16,2024-09-16T14:00:00,99.84,NA,,14.7,7028123,19.6,2024,,,7028123.2024.9.16.9,4,73,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 10:00:00,10,,QC,,SHERBROOKE,24,,ND,,27,,16.1,2024,16,9,,16,2024-09-16T15:00:00,99.8,NA,,16.3,7028123,22.5,2024,,,7028123.2024.9.16.10,8,68,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 11:00:00,11,,QC,,SHERBROOKE,25,,ND,,29,,16.1,2024,16,9,,16,2024-09-16T16:00:00,99.75,NA,,16.7,7028123,24.4,2024,,,7028123.2024.9.16.11,13,62,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 12:00:00,12,,QC,,SHERBROOKE,23,,ND,,31,,16.1,2024,16,9,,16,2024-09-16T17:00:00,99.69,NA,,16.8,7028123,25.6,2024,,,7028123.2024.9.16.12,9,58,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 13:00:00,13,,QC,,SHERBROOKE,26,,ND,,32,,16.1,2024,16,9,,16,2024-09-16T18:00:00,99.63,NA,,16.2,7028123,27.0,2024,,,7028123.2024.9.16.13,13,51,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 14:00:00,14,,QC,,SHERBROOKE,25,,ND,,30,,16.1,2024,16,9,,16,2024-09-16T19:00:00,99.56,NA,,14.6,7028123,26.1,2024,,,7028123.2024.9.16.14,9,49,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 15:00:00,15,,QC,,SHERBROOKE,27,,ND,,31,,16.1,2024,16,9,,16,2024-09-16T20:00:00,99.52,NA,,15.0,7028123,26.6,2024,,,7028123.2024.9.16.15,15,49,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 16:00:00,16,,QC,,SHERBROOKE,30,,ND,,31,,16.1,2024,16,9,,16,2024-09-16T21:00:00,99.49,NA,,15.5,7028123,26.5,2024,,,7028123.2024.9.16.16,15,50,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 17:00:00,17,,QC,,SHERBROOKE,26,,ND,,29,,16.1,2024,16,9,,16,2024-09-16T22:00:00,99.47,NA,,16.2,7028123,24.6,2024,,,7028123.2024.9.16.17,9,59,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 18:00:00,18,,QC,,SHERBROOKE,23,,ND,,25,,16.1,2024,16,9,,16,2024-09-16T23:00:00,99.49,NA,,16.4,7028123,20.5,2024,,,7028123.2024.9.16.18,4,77,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 19:00:00,19,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,16,9,,17,2024-09-17T00:00:00,99.5,NA,,15.2,7028123,17.3,2024,,,7028123.2024.9.16.19,4,88,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 20:00:00,20,,QC,,SHERBROOKE,8,,ND,,,,16.1,2024,16,9,,17,2024-09-17T01:00:00,99.53,NA,,15.6,7028123,16.7,2024,,,7028123.2024.9.16.20,4,93,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 21:00:00,21,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,16,9,,17,2024-09-17T02:00:00,99.53,NA,,15.4,7028123,16.0,2024,,,7028123.2024.9.16.21,0,96,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 22:00:00,22,,QC,,SHERBROOKE,9,,Brouillard,,,,8.1,2024,16,9,,17,2024-09-17T03:00:00,99.55,Fog,,14.5,7028123,14.8,2024,,,7028123.2024.9.16.22,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-16 23:00:00,23,,QC,,SHERBROOKE,9,,Brouillard,,,,8.1,2024,16,9,,17,2024-09-17T04:00:00,99.53,Fog,,13.6,7028123,13.9,2024,,,7028123.2024.9.16.23,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 00:00:00,0,,QC,,SHERBROOKE,0,,Brouillard,,,,6.4,2024,17,9,,17,2024-09-17T05:00:00,99.54,Fog,,12.5,7028123,12.8,2024,,,7028123.2024.9.17.0,0,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 01:00:00,1,,QC,,SHERBROOKE,9,,Brouillard,,,,9.7,2024,17,9,,17,2024-09-17T06:00:00,99.52,Fog,,12.8,7028123,13.1,2024,,,7028123.2024.9.17.1,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 02:00:00,2,,QC,,SHERBROOKE,10,,ND,,,,12.9,2024,17,9,,17,2024-09-17T07:00:00,99.51,NA,,12.3,7028123,12.6,2024,,,7028123.2024.9.17.2,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 03:00:00,3,,QC,,SHERBROOKE,0,,ND,,,,12.9,2024,17,9,,17,2024-09-17T08:00:00,99.51,NA,,11.1,7028123,11.6,2024,,,7028123.2024.9.17.3,0,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 04:00:00,4,,QC,,SHERBROOKE,,,Brouillard,,,M,2.8,2024,17,9,,17,2024-09-17T09:00:00,99.51,Fog,,10.7,7028123,11.0,2024,,,7028123.2024.9.17.4,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 05:00:00,5,,QC,,SHERBROOKE,0,,Brouillard,,,,9.7,2024,17,9,,17,2024-09-17T10:00:00,99.51,Fog,,10.9,7028123,11.2,2024,,,7028123.2024.9.17.5,0,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 06:00:00,6,,QC,,SHERBROOKE,8,,ND,,,,11.3,2024,17,9,,17,2024-09-17T11:00:00,99.55,NA,,10.5,7028123,10.8,2024,,,7028123.2024.9.17.6,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 07:00:00,7,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,17,9,,17,2024-09-17T12:00:00,99.57,NA,,13.2,7028123,13.8,2024,,,7028123.2024.9.17.7,4,96,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 08:00:00,8,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,17,9,,17,2024-09-17T13:00:00,99.55,NA,,15.2,7028123,17.0,2024,,,7028123.2024.9.17.8,0,89,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 09:00:00,9,,QC,,SHERBROOKE,23,,ND,,26,,16.1,2024,17,9,,17,2024-09-17T14:00:00,99.52,NA,,16.7,7028123,20.6,2024,,,7028123.2024.9.17.9,8,78,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 10:00:00,10,,QC,,SHERBROOKE,24,,ND,,29,,16.1,2024,17,9,,17,2024-09-17T15:00:00,99.48,NA,,17.5,7028123,23.5,2024,,,7028123.2024.9.17.10,9,69,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 11:00:00,11,,QC,,SHERBROOKE,25,,ND,,30,,16.1,2024,17,9,,17,2024-09-17T16:00:00,99.46,NA,,17.3,7028123,24.8,2024,,,7028123.2024.9.17.11,8,62,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 12:00:00,12,,QC,,SHERBROOKE,28,,ND,,31,,16.1,2024,17,9,,17,2024-09-17T17:00:00,99.4,NA,,16.7,7028123,26.2,2024,,,7028123.2024.9.17.12,13,55,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 13:00:00,13,,QC,,SHERBROOKE,30,,ND,,31,,16.1,2024,17,9,,17,2024-09-17T18:00:00,99.35,NA,,15.7,7028123,26.9,2024,,,7028123.2024.9.17.13,17,50,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 14:00:00,14,,QC,,SHERBROOKE,26,,ND,,30,,16.1,2024,17,9,,17,2024-09-17T19:00:00,99.29,NA,,14.8,7028123,26.4,2024,,,7028123.2024.9.17.14,13,48,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 15:00:00,15,,QC,,SHERBROOKE,27,,ND,,31,,16.1,2024,17,9,,17,2024-09-17T20:00:00,99.24,NA,,14.6,7028123,26.9,2024,,,7028123.2024.9.17.15,13,46,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 16:00:00,16,,QC,,SHERBROOKE,27,,ND,,30,,16.1,2024,17,9,,17,2024-09-17T21:00:00,99.23,NA,,15.2,7028123,25.9,2024,,,7028123.2024.9.17.16,11,51,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 17:00:00,17,,QC,,SHERBROOKE,27,,ND,,29,,16.1,2024,17,9,,17,2024-09-17T22:00:00,99.23,NA,,15.8,7028123,24.2,2024,,,7028123.2024.9.17.17,8,59,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 18:00:00,18,,QC,,SHERBROOKE,0,,ND,,25,,16.1,2024,17,9,,17,2024-09-17T23:00:00,99.23,NA,,16.2,7028123,20.2,2024,,,7028123.2024.9.17.18,0,77,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 19:00:00,19,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,17,9,,18,2024-09-18T00:00:00,99.24,NA,,15.5,7028123,17.9,2024,,,7028123.2024.9.17.19,0,86,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 20:00:00,20,,QC,,SHERBROOKE,10,,ND,,,,16.1,2024,17,9,,18,2024-09-18T01:00:00,99.26,NA,,14.6,7028123,16.2,2024,,,7028123.2024.9.17.20,4,90,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 21:00:00,21,,QC,,SHERBROOKE,11,,Brouillard,,,,8.1,2024,17,9,,18,2024-09-18T02:00:00,99.29,Fog,,14.2,7028123,14.7,2024,,,7028123.2024.9.17.21,5,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 22:00:00,22,,QC,,SHERBROOKE,9,,ND,,,,16.1,2024,17,9,,18,2024-09-18T03:00:00,99.28,NA,,13.6,7028123,14.2,2024,,,7028123.2024.9.17.22,5,96,0,9
-71.6913888888889,45.43861111111111,,,2024-09-17 23:00:00,23,,QC,,SHERBROOKE,0,,ND,,,,14.5,2024,17,9,,18,2024-09-18T04:00:00,99.27,NA,,12.1,7028123,12.7,2024,,,7028123.2024.9.17.23,0,96,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 00:00:00,0,,QC,,SHERBROOKE,10,,ND,,,,16.1,2024,18,9,,18,2024-09-18T05:00:00,99.27,NA,,12.0,7028123,12.5,2024,,,7028123.2024.9.18.0,5,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 01:00:00,1,,QC,,SHERBROOKE,9,,ND,,,,14.5,2024,18,9,,18,2024-09-18T06:00:00,99.26,NA,,11.5,7028123,12.0,2024,,,7028123.2024.9.18.1,4,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 02:00:00,2,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,18,9,,18,2024-09-18T07:00:00,99.24,NA,,10.8,7028123,11.2,2024,,,7028123.2024.9.18.2,0,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 03:00:00,3,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,18,9,,18,2024-09-18T08:00:00,99.23,NA,,9.4,7028123,9.8,2024,,,7028123.2024.9.18.3,0,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 04:00:00,4,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,18,9,,18,2024-09-18T09:00:00,99.24,NA,,9.8,7028123,10.1,2024,,,7028123.2024.9.18.4,0,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 05:00:00,5,,QC,,SHERBROOKE,7,,Brouillard,,,,8.1,2024,18,9,,18,2024-09-18T10:00:00,99.24,Fog,,9.3,7028123,9.6,2024,,,7028123.2024.9.18.5,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 06:00:00,6,,QC,,SHERBROOKE,9,,Brouillard,,,,9.7,2024,18,9,,18,2024-09-18T11:00:00,99.28,Fog,,9.4,7028123,9.7,2024,,,7028123.2024.9.18.6,4,98,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 07:00:00,7,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,18,9,,18,2024-09-18T12:00:00,99.26,NA,,11.5,7028123,12.0,2024,,,7028123.2024.9.18.7,4,97,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 08:00:00,8,,QC,,SHERBROOKE,0,,ND,,,,16.1,2024,18,9,,18,2024-09-18T13:00:00,99.26,NA,,13.0,7028123,15.1,2024,,,7028123.2024.9.18.8,0,87,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 09:00:00,9,,QC,,SHERBROOKE,,,ND,,,M,16.1,2024,18,9,,18,2024-09-18T14:00:00,99.25,NA,,14.6,7028123,18.2,2024,,,7028123.2024.9.18.9,4,79,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 10:00:00,10,,QC,,SHERBROOKE,24,,ND,,25,,16.1,2024,18,9,,18,2024-09-18T15:00:00,99.24,NA,,14.9,7028123,20.9,2024,,,7028123.2024.9.18.10,5,68,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 11:00:00,11,,QC,,SHERBROOKE,30,,ND,,28,,16.1,2024,18,9,,18,2024-09-18T16:00:00,99.17,NA,,15.5,7028123,23.9,2024,,,7028123.2024.9.18.11,5,59,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 12:00:00,12,,QC,,SHERBROOKE,29,,ND,,28,,16.1,2024,18,9,,18,2024-09-18T17:00:00,99.14,NA,,12.3,7028123,25.6,2024,,,7028123.2024.9.18.12,8,43,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 13:00:00,13,,QC,,SHERBROOKE,,,ND,,29,M,16.1,2024,18,9,,18,2024-09-18T18:00:00,99.09,NA,,13.1,7028123,25.9,2024,,,7028123.2024.9.18.13,5,45,0,9
-71.6913888888889,45.43861111111111,,,2024-09-18 14:00:00,14,,QC,,SHERBROOKE,23,,ND,,29,,16.1,2024,18,9,,18,2024-09-18T19:00:00,99.02,NA,,13.5,7028123,26.2,2024,,,7028123.2024.9.18.14,9,45,0,9
