Beauharnois,La grande-1,Rene-Levesque,Jean-Lesage,Outardes-3,Bersimis-2,Carillon,Outardes-2,Peribonka,Laforge-2,Trenche,La tuque,Beaumont,Romaine-1,McCormick,Rocher-de-Grand-Mere,Paugan,Shawinigan-2,Shawinigan-3,Manic-1,Rapides-des-Iles,Chelsea,Sarcelle,La Gabelle,Premiere-Chute,Les Cedres,Rapides-des-Quinze,Rapides-Farmer,Chute-des-Chats,Rapide-des-Coeurs,Chute-Allard,Bryson,Rapide-2,Riviere-des-Prairies,Chute-Hemmings,Sept-Chutes,Drummondville,Chute-Bell,Mitis-1,Mitis-2,Gull Island,dateTime
8730,487.0,1020,1020,389,101.0,841.0,389,8.18,63.0,408.0,408.0,408.0,48.0,1020,408.0,401.0,408.0,408.0,1020,841.0,401.0,227.0,408.0,841.0,8730,841.0,401.0,841.0,408.0,408.0,841.0,841.0,1365,79.6,13.29,79.6,14.88,33.8,33.8,1390,2025-02-22 22:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.18,63.0,408.0,408.0,408.0,48.0,1020,408.0,401.0,408.0,408.0,1020,841.0,401.0,227.0,408.0,841.0,8730,841.0,401.0,841.0,408.0,408.0,841.0,841.0,1365,79.6,13.29,79.6,14.88,33.8,33.8,1390,2025-02-22 23:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 00:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 01:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 02:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 03:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 04:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 05:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 06:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 07:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 08:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 09:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 10:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 11:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 12:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 13:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 14:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 15:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 16:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 17:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 18:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 19:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 20:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 21:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 22:00:00+00:00
8730,487.0,1020,1020,389,101.0,841.0,389,8.15,64.0,408.0,408.0,408.0,49.8,1020,408.0,395.0,408.0,408.0,1020,841.0,395.0,225.0,408.0,841.0,8730,841.0,395.0,841.0,408.0,408.0,841.0,841.0,1365,74.2,12.65,74.2,15.05,33.8,33.8,1390,2025-02-23 23:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 00:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 01:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 02:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 03:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 04:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 05:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 06:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 07:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 08:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 09:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 10:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 11:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 12:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 13:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 14:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 15:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 16:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 17:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 18:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 19:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 20:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 21:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 22:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.12,64.5,408.0,408.0,408.0,50.2,1020,408.0,394.0,408.0,408.0,1020,841.0,394.0,223.0,408.0,841.0,8730,841.0,394.0,841.0,408.0,408.0,841.0,841.0,1365,71.6,12.22,71.6,14.47,33.8,33.8,1390,2025-02-24 23:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 00:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 01:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 02:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 03:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 04:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 05:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 06:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 07:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 08:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 09:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 10:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 11:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 12:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 13:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 14:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 15:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 16:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 17:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 18:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 19:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 20:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 21:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 22:00:00+00:00
8730,484.0,1020,1020,389,101.0,841.0,389,8.1,65.0,408.0,408.0,408.0,51.5,1020,408.0,393.0,408.0,408.0,1020,841.0,393.0,222.0,408.0,841.0,8730,841.0,393.0,841.0,408.0,408.0,841.0,841.0,1365,63.1,11.94,63.1,13.89,33.8,33.8,1390,2025-02-25 23:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 00:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 01:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 02:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 03:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 04:00:00+00:00
8730,481.0,1020,1020,389,101.0,841.0,389,8.07,66.0,408.0,408.0,408.0,52.0,1020,408.0,387.0,408.0,408.0,1020,841.0,387.0,221.0,408.0,841.0,8730,841.0,387.0,841.0,408.0,408.0,841.0,841.0,1365,56.4,11.79,56.4,14.55,33.8,33.8,1390,2025-02-26 05:00:00+00:00
